"","x","y","no","mark"
"1551",88.3983,230,120011,"left"
"1552",80.58677,233.24794,120011,"left"
"1553",71.773384,238.58128,120011,"left"
"1554",65.260315,243.55476,120011,"left"
"1555",61.185165,250.07417,120011,"left"
"1556",57.27627,253.48248,120011,"left"
"1557",56.203705,256.5926,120011,"left"
"1558",55,260.7138,120011,"left"
"1559",54.183567,263.63287,120011,"left"
"1560",52.528946,265.47104,120011,"left"
"1561",51.12367,265,120011,"left"
"1562",49.5308,265,120011,"left"
"1563",49,265,120011,"left"
"1564",285,211,120012,"left"
"1565",237.72809,219.81798,120012,"left"
"1566",196.92429,230.01892,120012,"left"
"1567",146.53145,241.87999,120012,"left"
"1568",114.5,248,120012,"left"
"1569",99.33273,251.91681,120012,"left"
"1570",74.09823,254,120012,"left"
"1571",60.38221,256,120012,"left"
"1572",51.028618,256,120012,"left"
"1573",39.176807,256.64703,120012,"left"
"1574",36,257,120012,"left"
"1575",323,201,120013,"left"
"1576",288.58618,211.5468,120013,"left"
"1577",260.06235,219.70491,120013,"left"
"1578",230.57678,229.47441,120013,"left"
"1579",185.48868,242.86038,120013,"left"
"1580",139.87737,259.58896,120013,"left"
"1581",125.52871,265.21423,120013,"left"
"1582",110.88872,269.91672,120013,"left"
"1583",98.8056,272.1493,120013,"left"
"1584",91.96337,273.67276,120013,"left"
"1585",83.39856,274.2669,120013,"left"
"1586",73.49853,275.78592,120013,"left"
"1587",62.575844,276,120013,"left"
"1588",53.58834,274,120013,"left"
"1589",45.991684,272.59833,120013,"left"
"1590",48.10389,274.4026,120013,"left"
"1591",52,277,120013,"left"
"1592",51,276,120013,"left"
"1593",52.550686,279.5507,120013,"left"
"1594",54.090355,280,120013,"left"
"1595",55,281,120013,"left"
"1596",56.5,287,120013,"left"
"1597",303,206,120014,"left"
"1598",281.0165,206,120014,"left"
"1599",249.70197,197.48079,120014,"left"
"1600",210.5864,193.81927,120014,"left"
"1601",169.16168,188.39522,120014,"left"
"1602",133.65836,185.47865,120014,"left"
"1603",108.81209,185.95488,120014,"left"
"1604",88.32545,186,120014,"left"
"1605",75.21646,188.19589,120014,"left"
"1606",65.03174,190.32275,120014,"left"
"1607",58.64051,193.17975,120014,"left"
"1608",51.083843,193.63872,120014,"left"
"1609",45.632545,195.55118,120014,"left"
"1610",41.001816,198.74954,120014,"left"
"1611",40,201.60837,120014,"left"
"1612",40,208.79405,120014,"left"
"1613",39,211.95096,120014,"left"
"1614",39,217.46922,120014,"left"
"1615",39,220.82999,120014,"left"
"1616",39,223.90718,120014,"left"
"1617",39,226.87155,120014,"left"
"1618",37.057484,229.91377,120014,"left"
"1619",37,230,120014,"left"
"1620",309,209,120015,"left"
"1621",285,217,120015,"left"
"1622",246.24693,229.41086,120015,"left"
"1623",198.1665,244.13547,120015,"left"
"1624",155.8323,255.94154,120015,"left"
"1625",127.25049,262.78937,120015,"left"
"1626",116.70753,264.38208,120015,"left"
"1627",99.867294,268.94528,120015,"left"
"1628",84,274.5,120015,"left"
"1629",74.57938,275.47354,120015,"left"
"1630",69.01285,277.32904,120015,"left"
"1631",63.670967,277,120015,"left"
"1632",58.762337,271.3498,120015,"left"
"1633",58.168568,272,120015,"left"
"1634",55.975113,272,120015,"left"
"1635",54,272,120015,"left"
"1636",53.00696,272,120015,"left"
"1637",51,272,120015,"left"
"1638",52,279,120015,"left"
"1639",52,280.18552,120015,"left"
"1640",60.25591,280,120015,"left"
"1641",64,208,120016,"right"
"1642",109.48147,186.82932,120016,"right"
"1643",138.7019,181.25961,120016,"right"
"1644",170.23085,176.75383,120016,"right"
"1645",201.37169,175,120016,"right"
"1646",230.65309,174,120016,"right"
"1647",255.53732,174,120016,"right"
"1648",272.9668,175,120016,"right"
"1649",288.72748,176.15704,120016,"right"
"1650",298.7803,177.72253,120016,"right"
"1651",307.54413,178,120016,"right"
"1652",309.7499,179.74991,120016,"right"
"1653",312.35953,180,120016,"right"
"1654",313.81323,180,120016,"right"
"1655",317,180,120016,"right"
"1656",320.87543,180,120016,"right"
"1657",321.74005,180,120016,"right"
"1658",323.86584,180,120016,"right"
"1659",328.54022,180,120016,"right"
"1660",331.9806,180,120016,"right"
"1661",335.3776,180,120016,"right"
"1662",339.148,180,120016,"right"
"1663",343.30685,180,120016,"right"
"1664",344,180,120016,"right"
"1665",77,165,120017,"right"
"1666",105.10513,162.4586,120017,"right"
"1667",137.19385,169.86224,120017,"right"
"1668",174.57751,175.72049,120017,"right"
"1669",225.2839,184.21045,120017,"right"
"1670",259.88846,189.86105,120017,"right"
"1671",290.68732,195.93747,120017,"right"
"1672",304.18542,198.7038,120017,"right"
"1673",317.60416,201.20139,120017,"right"
"1674",325.07108,203.01422,120017,"right"
"1675",330.53326,204.58888,120017,"right"
"1676",334.11847,206.11845,120017,"right"
"1677",336.2425,206,120017,"right"
"1678",338.1778,208.3556,120017,"right"
"1679",344.67496,209.78331,120017,"right"
"1680",345,210,120017,"right"
"1681",287,177,120018,"left"
"1682",247.45396,194.27303,120018,"left"
"1683",219.7486,209.95084,120018,"left"
"1684",186.22989,227.3707,120018,"left"
"1685",168.51015,238.6429,120018,"left"
"1686",152.43953,246.28024,120018,"left"
"1687",138.60564,252.61972,120018,"left"
"1688",121.79643,257.52417,120018,"left"
"1689",99,263.5,120018,"left"
"1690",88.272125,264.71597,120018,"left"
"1691",76.862495,265,120018,"left"
"1692",70.21679,268.75665,120018,"left"
"1693",64.788574,270.4038,120018,"left"
"1694",63,272.8354,120018,"left"
"1695",60.510075,273.97986,120018,"left"
"1696",59.5,276,120018,"left"
"1697",58.058704,276,120018,"left"
"1698",57.246895,276,120018,"left"
"1699",57,276,120018,"left"
"1700",78,285,120019,"error"
"1701",121.94722,267.34912,120019,"error"
"1702",312,207,120020,"left"
"1703",295,213,120020,"left"
"1704",277.2079,216.59857,120020,"left"
"1705",253.66934,217,120020,"left"
"1706",220.30348,215.91922,120020,"left"
"1707",190.90358,218.82695,120020,"left"
"1708",161.44391,223.36613,120020,"left"
"1709",133.3962,228.11876,120020,"left"
"1710",108.075485,238.27948,120020,"left"
"1711",90.82946,247.58527,120020,"left"
"1712",78.869446,258.13055,120020,"left"
"1713",73.854164,267.50522,120020,"left"
"1714",69.64432,274.06705,120020,"left"
"1715",66.57571,276.8081,120020,"left"
"1716",64.52868,279.94263,120020,"left"
"1717",64.120544,281,120020,"left"
"1718",64,285.37656,120020,"left"
"1719",64,288.19653,120020,"left"
"1720",64,289.5197,120020,"left"
"1721",64,290.5,120020,"left"
"1722",64,292.53647,120020,"left"
"1723",64,295.14557,120020,"left"
"1724",148,173,120021,"error"
"1725",122.423645,179.57635,120021,"error"
"1726",116.464874,191.28104,120021,"error"
"1727",112.139496,202.72101,120021,"error"
"1728",113,208.5,120021,"error"
"1729",309,172,130001,"left"
"1730",281.8866,164.92784,130001,"left"
"1731",252.27599,166.17241,130001,"left"
"1732",203.33978,177.59834,130001,"left"
"1733",135.11838,210.05649,130001,"left"
"1734",81.82376,249.40102,130001,"left"
"1735",55.5,271,130001,"left"
"1736",258,199,130002,"left"
"1737",204.56989,216.17204,130002,"left"
"1738",138.14278,251.29327,130002,"left"
"1739",75.26472,293.3449,130002,"left"
"1740",278,164,130003,"left"
"1741",244.84987,177.26756,130003,"left"
"1742",189.6634,207.02448,130003,"left"
"1743",121.86537,250.66759,130003,"left"
"1744",98.92182,268.68918,130003,"left"
"1745",79.5,283,130003,"left"
"1746",259,153,130004,"left"
"1747",206.73381,178.17831,130004,"left"
"1748",194,185,130004,"left"
"1749",288,182,130005,"left"
"1750",264.96774,188.83871,130005,"left"
"1751",232.44908,202.28882,130005,"left"
"1752",169.5,235.5,130005,"left"
"1753",106.5,271.5,130005,"left"
"1754",195,220,130006,"right"
"1755",240.31058,214.98274,130006,"right"
"1756",274.33502,214.4637,130006,"right"
"1757",316.6236,212.7837,130006,"right"
"1758",312,190,130007,"left"
"1759",240.531,184.499,130007,"left"
"1760",154.07176,192.75778,130007,"left"
"1761",101.47862,210.49054,130007,"left"
"1762",52.562614,228.86569,130007,"left"
"1763",258,157,130008,"left"
"1764",217.34874,178.44803,130008,"left"
"1765",144.01283,221.25043,130008,"left"
"1766",89.04485,257.63678,130008,"left"
"1767",67.5,270.5,130008,"left"
"1768",138,151,130009,"error"
"1769",125.239655,128.9586,130009,"error"
"1770",123.727516,122.91008,130009,"error"
"1771",127.91072,116.08928,130009,"error"
"1772",144.22351,112.25611,130009,"error"
"1773",280,179,130010,"left"
"1774",229.51436,205.79196,130010,"left"
"1775",132,267,130010,"left"
"1776",244,133,130011,"error"
"1777",210,116,130011,"error"
"1778",293,174,130012,"left"
"1779",259.40366,193.69441,130012,"left"
"1780",204.86769,238.03114,130012,"left"
"1781",160.15349,264.42325,130012,"left"
"1782",303,211,130013,"left"
"1783",267.6348,229.57265,130013,"left"
"1784",242.2468,247.16881,130013,"left"
"1785",210.54674,269.65637,130013,"left"
"1786",178.12604,289.8666,130013,"left"
"1787",291,153,130014,"left"
"1788",275,141,130014,"left"
"1789",248.38469,138.36923,130014,"left"
"1790",214.38004,145.26,130014,"left"
"1791",152.5074,172.90997,130014,"left"
"1792",78.05878,224.57715,130014,"left"
"1793",168,251,130015,"right"
"1794",196.29425,243.53632,130015,"right"
"1795",229.809,239.13742,130015,"right"
"1796",300.12775,230.0085,130015,"right"
"1797",367,219.5,130015,"right"
"1798",257,127,130016,"left"
"1799",229.43596,133.891,130016,"left"
"1800",190.33012,148.75383,130016,"left"
"1801",97.5766,200.80331,130016,"left"
"1802",72.886566,233.82008,130016,"left"
"1803",50.646355,268.46338,130016,"left"
"1804",127,261,130017,"right"
"1805",145,247,130017,"right"
"1806",175.54797,238.20488,130017,"right"
"1807",230.88268,225.74442,130017,"right"
"1808",309.48093,207.62976,130017,"right"
"1809",338.77875,197.1416,130017,"right"
"1810",302,181,130018,"left"
"1811",278.1119,181,130018,"left"
"1812",239.87787,194.04248,130018,"left"
"1813",186.68134,214.73503,130018,"left"
"1814",117.20402,256.53064,130018,"left"
"1815",115,258,130018,"left"
"1816",117,253,130019,"right"
"1817",145.0358,233.9821,130019,"right"
"1818",167.93808,223.16223,130019,"right"
"1819",224.3081,207.14658,130019,"right"
"1820",299.0327,186.09662,130019,"right"
"1821",333.37524,174.02074,130019,"right"
"1822",336,173,130019,"right"
"1823",294,133,130020,"left"
"1824",242.88286,153.31865,130020,"left"
"1825",178.04877,191.4702,130020,"left"
"1826",124.353294,231.82715,130020,"left"
"1827",79.21695,275.77557,130020,"left"
"1828",59.5,307.5,130020,"left"
"1829",252,193,130021,"left"
"1830",188.67946,199.23303,130021,"left"
"1831",101.885635,222.45755,130021,"left"
"1832",63.42056,235.39119,130021,"left"
"1833",55,239,130021,"left"
"1834",142,232,130022,"right"
"1835",151.08894,213.15256,130022,"right"
"1836",180.94891,201.66994,130022,"right"
"1837",260.4967,176.1134,130022,"right"
"1838",344.08536,163.08315,130022,"right"
"1839",183,252,130023,"right"
"1840",221.34166,237.14433,130023,"right"
"1841",286.12317,222.46191,130023,"right"
"1842",381,203,130023,"right"
"1843",72,249,130024,"right"
"1844",95.438324,237.51088,130024,"right"
"1845",130.43219,231.9335,130024,"right"
"1846",234.42502,227.77719,130024,"right"
"1847",314.81665,222.36191,130024,"right"
"1848",353.5,217,130024,"right"
"1849",285,181,130025,"left"
"1850",266.6405,181,130025,"left"
"1851",230.16898,184.94205,130025,"left"
"1852",176.45792,193.63579,130025,"left"
"1853",93.796234,220.14139,130025,"left"
"1854",56.830627,233.14587,130025,"left"
"1855",49.5,246,130025,"left"
"1856",266,189,130026,"left"
"1857",213.12877,207.08565,130026,"left"
"1858",126.19534,255.88348,130026,"left"
"1859",126,256,130026,"left"
"1860",327,180,140001,"left"
"1861",291.6842,173.52046,140001,"left"
"1862",254.96124,170.21402,140001,"left"
"1863",215.60393,169.10416,140001,"left"
"1864",175.5,170.5,140001,"left"
"1865",126.89983,172.60457,140001,"left"
"1866",73,180.5,140001,"left"
"1867",306,182,140002,"left"
"1868",265.44797,179.806,140002,"left"
"1869",234.95824,180,140002,"left"
"1870",200.36829,180.28833,140002,"left"
"1871",164.69989,181.74231,140002,"left"
"1872",119.61885,185.31041,140002,"left"
"1873",61.332672,196.57796,140002,"left"
"1874",39.5,207.5,140002,"left"
"1875",279,165,140003,"left"
"1876",246.14815,165,140003,"left"
"1877",212.27939,160.21397,140003,"left"
"1878",174.94185,159.63373,140003,"left"
"1879",137.16988,160.03609,140003,"left"
"1880",109.09793,161.37628,140003,"left"
"1881",78.04721,162.46352,140003,"left"
"1882",299,161,140004,"left"
"1883",244.42438,159.48367,140004,"left"
"1884",202.98267,161.00063,140004,"left"
"1885",140.83357,168.28844,140004,"left"
"1886",96.49908,173.27788,140004,"left"
"1887",74.06824,178.89049,140004,"left"
"1888",70,180,140004,"left"
"1889",138,180,140005,"right"
"1890",155.78001,180,140005,"right"
"1891",195.9734,176.28952,140005,"right"
"1892",290.70227,168.43433,140005,"right"
"1893",355,164,140005,"right"
"1894",132,170,140006,"right"
"1895",149.92836,173.36717,140006,"right"
"1896",162.78384,181.43547,140006,"right"
"1897",181.5275,195.685,140006,"right"
"1898",206.20695,211.72215,140006,"right"
"1899",255.69087,245.12726,140006,"right"
"1900",285.0655,262.89456,140006,"right"
"1901",295,267.5,140006,"right"
"1902",119,182,140007,"right"
"1903",144.7787,175.22206,140007,"right"
"1904",180.8714,169.35477,140007,"right"
"1905",286.2425,154.55785,140007,"right"
"1906",314.5,152,140007,"right"
"1907",284,187,140008,"left"
"1908",251.5066,189.20471,140008,"left"
"1909",220.0793,192.6018,140008,"left"
"1910",185.05647,196.27322,140008,"left"
"1911",129.70161,210.06294,140008,"left"
"1912",85.83179,227.92445,140008,"left"
"1913",68.70346,237.38696,140008,"left"
"1914",324,186,140009,"left"
"1915",298.47076,180.23538,140009,"left"
"1916",283.88797,180.08072,140009,"left"
"1917",257.01178,178.50066,140009,"left"
"1918",222.63637,175.69421,140009,"left"
"1919",187.44868,174.45428,140009,"left"
"1920",145.60965,172.69206,140009,"left"
"1921",119.373436,173,140009,"left"
"1922",89.64561,171.59142,140009,"left"
"1923",319,180,140010,"left"
"1924",302,180,140010,"left"
"1925",274.8278,180,140010,"left"
"1926",239.22797,180.7517,140010,"left"
"1927",190.36148,183.05286,140010,"left"
"1928",96.36236,188.5442,140010,"left"
"1929",77.930984,196.34253,140010,"left"
"1930",73,197,140010,"left"
"1931",296,146,140011,"left"
"1932",266.30692,143.86139,140011,"left"
"1933",231.43733,140.93489,140011,"left"
"1934",194.93996,140.58583,140011,"left"
"1935",164.54424,143.27286,140011,"left"
"1936",136.93169,147.8396,140011,"left"
"1937",107.52101,156.45679,140011,"left"
"1938",106,157,140011,"left"
"1939",147,186,140012,"right"
"1940",189.88597,149.10344,140012,"right"
"1941",281.38794,108.903015,140012,"right"
"1942",320.6713,107.08858,140012,"right"
"1943",153,212,140013,"right"
"1944",167,218,140013,"right"
"1945",202.19223,219.68544,140013,"right"
"1946",253.0251,216.93822,140013,"right"
"1947",295,212,140013,"right"
"1948",295,162,140014,"left"
"1949",279,162,140014,"left"
"1950",255.05199,153.43971,140014,"left"
"1951",227.22765,149.28712,140014,"left"
"1952",200.65254,147.15604,140014,"left"
"1953",166.5,150,140014,"left"
"1954",127.791985,155.56343,140014,"left"
"1955",268,157,140015,"left"
"1956",239.14584,153.66026,140015,"left"
"1957",211.68333,153.83167,140015,"left"
"1958",181.17383,156.9817,140015,"left"
"1959",152.25182,162.82846,140015,"left"
"1960",129.4268,169.55412,140015,"left"
"1961",128,170,140015,"left"
"1962",254,159,150001,"left"
"1963",217.95763,159,150001,"left"
"1964",131.71451,180.42851,150001,"left"
"1965",56.5,199,150001,"left"
"1966",318,168,150002,"left"
"1967",240.00613,169.55533,150002,"left"
"1968",195.92949,173.43613,150002,"left"
"1969",140,173,150002,"left"
"1970",291,146,150003,"left"
"1971",237.95302,134.7906,150003,"left"
"1972",196.29189,127.263466,150003,"left"
"1973",149.53033,124.79517,150003,"left"
"1974",130.5,125.5,150003,"left"
"1975",278,147,150004,"left"
"1976",242,142,150004,"left"
"1977",195.1955,140,150004,"left"
"1978",156.18279,142.62538,150004,"left"
"1979",104,154,150004,"left"
"1980",260,133,150005,"left"
"1981",214.10445,125.353424,150005,"left"
"1982",153.27135,119.02261,150005,"left"
"1983",209,162,150006,"left"
"1984",162.37617,144.803,150006,"left"
"1985",132.65437,137.86543,150006,"left"
"1986",98.29831,139.23492,150006,"left"
"1987",303,158,150007,"left"
"1988",249.55597,154.42035,150007,"left"
"1989",214.32259,151.54979,150007,"left"
"1990",177.95706,149.63441,150007,"left"
"1991",149.68286,149.8588,150007,"left"
"1992",137.5,150.5,150007,"left"
"1993",123,154,150008,"right"
"1994",156.73772,154,150008,"right"
"1995",208.61188,150.53064,150008,"right"
"1996",308.78705,138.42075,150008,"right"
"1997",354,132.5,150008,"right"
"1998",143,152,150009,"right"
"1999",165.41289,156.5258,150009,"right"
"2000",197.76411,159.25128,150009,"right"
"2001",253.03079,159.74275,150009,"right"
"2002",324.3433,157.91484,150009,"right"
"2003",250,192,150010,"error"
"2004",265.4567,165.57314,150010,"error"
"2005",282.5,157.5,150010,"error"
"2006",288,143,150011,"left"
"2007",253,139,150011,"left"
"2008",200.41937,130.76196,150011,"left"
"2009",125.84657,115.969315,150011,"left"
"2010",117.28251,115.19731,150011,"left"
"2011",109.5,114,150011,"left"
"2012",246,102,150012,"left"
"2013",184.89262,102,150012,"left"
"2014",138.73328,105.62667,150012,"left"
"2015",76,112.5,150012,"left"
"2016",272,145,150013,"left"
"2017",227.53561,139.24377,150013,"left"
"2018",190.37944,133.19643,150013,"left"
"2019",155.97311,128.7791,150013,"left"
"2020",138.5,126.5,150013,"left"
"2021",284,211,160001,"left"
"2022",245.56528,211,160001,"left"
"2023",210.29071,210.79175,160001,"left"
"2024",175.25723,215.04623,160001,"left"
"2025",135,221.5,160001,"left"
"2026",117,223,160001,"left"
"2027",63.27672,215.05322,160001,"left"
"2028",46,209.5,160001,"left"
"2029",289,199,160002,"left"
"2030",272,199,160002,"left"
"2031",244.06778,195.48654,160002,"left"
"2032",213.45473,193.49762,160002,"left"
"2033",184.12617,191,160002,"left"
"2034",161,191,160002,"left"
"2035",127.10362,189.04599,160002,"left"
"2036",93,183,160002,"left"
"2037",293,217,160003,"left"
"2038",265.13263,217,160003,"left"
"2039",238.46901,211.27434,160003,"left"
"2040",211.078,209.06342,160003,"left"
"2041",184.5,206,160003,"left"
"2042",151.33449,204.28897,160003,"left"
"2043",123.760895,202.70894,160003,"left"
"2044",106,196,160004,"right"
"2045",135.43936,182.31427,160004,"right"
"2046",183.05042,170.65546,160004,"right"
"2047",285.5508,157.47437,160004,"right"
"2048",330.17874,160.02145,160004,"right"
"2049",111,187,160005,"right"
"2050",131.30653,176.47446,160005,"right"
"2051",151.72137,173.89694,160005,"right"
"2052",195,172.5,160005,"right"
"2053",227.39803,176.316,160005,"right"
"2054",290.20786,179.42827,160005,"right"
"2055",330.5,174.5,160005,"right"
"2056",289,186,160006,"left"
"2057",238.84898,183.98741,160006,"left"
"2058",200.62529,181.27504,160006,"left"
"2059",162.7782,177.63289,160006,"left"
"2060",123.48639,171.02087,160006,"left"
"2061",95,168.5,160006,"left"
"2062",85,167,160006,"left"
"2063",311,186,160007,"left"
"2064",289.6947,186,160007,"left"
"2065",270.9019,183.9673,160007,"left"
"2066",243.70064,178.11063,160007,"left"
"2067",192.92622,165.98155,160007,"left"
"2068",144.39641,156.07,160007,"left"
"2069",113.81336,150.83047,160007,"left"
"2070",80,146,160007,"left"
"2071",292,188,160008,"left"
"2072",239.06178,178.50926,160008,"left"
"2073",210.042,175.88483,160008,"left"
"2074",183.87633,174.38202,160008,"left"
"2075",147,174,160008,"left"
"2076",135,172,160008,"left"
"2077",170,199,160009,"right"
"2078",201.74902,199.60516,160009,"right"
"2079",229.62215,204.24936,160009,"right"
"2080",264.5,212.5,160009,"right"
"2081",326,219.5,160009,"right"
"2082",132,185,160010,"right"
"2083",158.56009,173.12569,160010,"right"
"2084",216.83728,157.14273,160010,"right"
"2085",300.63913,150.83835,160010,"right"
"2086",328.49298,154.12325,160010,"right"
"2087",293,191,160011,"left"
"2088",254.1332,183.35553,160011,"left"
"2089",225.22197,177.83066,160011,"left"
"2090",191.8894,173.8834,160011,"left"
"2091",157.75981,169.46104,160011,"left"
"2092",139.5,168.5,160011,"left"
"2093",128,165,160011,"left"
"2094",279,186,160012,"left"
"2095",244.09332,180.5781,160012,"left"
"2096",215.65471,177.09193,160012,"left"
"2097",185.9805,175,160012,"left"
"2098",149.5,178,160012,"left"
"2099",138,177,160012,"left"
"2100",270,197,160013,"left"
"2101",235.18605,189.77325,160013,"left"
"2102",200.53842,186.71794,160013,"left"
"2103",167.12665,185,160013,"left"
"2104",121.5,183.5,160013,"left"
"2105",287,173,160014,"left"
"2106",253.72597,169.93149,160014,"left"
"2107",220.56828,164.53204,160014,"left"
"2108",184.96486,162.19824,160014,"left"
"2109",154.11192,162,160014,"left"
"2110",121,166,160014,"left"
"2111",103,167,160014,"left"
"2112",236,225,170001,"left"
"2113",188.18768,230.06485,170001,"left"
"2114",121.19716,244.776,170001,"left"
"2115",49.357975,256.87564,170001,"left"
"2116",46,257,170001,"left"
"2117",268,221,170002,"left"
"2118",226.20514,222.56624,170002,"left"
"2119",163.14395,240.68906,170002,"left"
"2120",85.648735,274.64932,170002,"left"
"2121",50.5,297.5,170002,"left"
"2122",195,223,170003,"right"
"2123",220,223,170003,"right"
"2124",264.14325,224.04971,170003,"right"
"2125",292.77615,222.77798,170003,"right"
"2126",310.0904,219.78192,170003,"right"
"2127",319.3897,216.40257,170003,"right"
"2128",322.24408,213.51181,170003,"right"
"2129",323.65674,214,170003,"right"
"2130",326,214,170003,"right"
"2131",327,214,170003,"right"
"2132",330,214,170003,"right"
"2133",318,194,170004,"left"
"2134",267.29337,194,170004,"left"
"2135",218.80157,200.9122,170004,"left"
"2136",124.060295,221.68672,170004,"left"
"2137",64.42204,246.93666,170004,"left"
"2138",50.083572,256.93732,170004,"left"
"2139",310,230,170005,"left"
"2140",282.026,230,170005,"left"
"2141",254.87088,227,170005,"left"
"2142",223.76938,229.2832,170005,"left"
"2143",188.56094,230.74765,170005,"left"
"2144",148.09273,233.52657,170005,"left"
"2145",98.52048,243.05219,170005,"left"
"2146",67.43811,251.25313,170005,"left"
"2147",264,221,170006,"left"
"2148",240.38834,225.97087,170006,"left"
"2149",198.3772,235.512,170006,"left"
"2150",192,237,170006,"left"
"2151",153,242,170007,"right"
"2152",209.06123,239,170007,"right"
"2153",257.80096,242.06865,170007,"right"
"2154",327.5,242,170007,"right"
"2155",127,211,170008,"right"
"2156",177.47324,207.0878,170008,"right"
"2157",228.18942,206,170008,"right"
"2158",307.12775,206,170008,"right"
"2159",284,207,170009,"left"
"2160",269,207,170009,"left"
"2161",243.38013,207,170009,"left"
"2162",208.52676,211.07143,170009,"left"
"2163",158.3201,226.80568,170009,"left"
"2164",86.5,260,170009,"left"
"2165",306,218,170010,"left"
"2166",282.3406,218,170010,"left"
"2167",245.26639,222.55313,170010,"left"
"2168",161.12093,245.85757,170010,"left"
"2169",91.92484,270.9222,170010,"left"
"2170",47.5,292.5,170010,"left"
"2171",272,238,180001,"left"
"2172",228.26448,228.87318,180001,"left"
"2173",137.18903,232.72661,180001,"left"
"2174",37.81351,255.01822,180001,"left"
"2175",289,223,180002,"left"
"2176",239.61835,207.05313,180002,"left"
"2177",170.78763,197.05626,180002,"left"
"2178",81.34497,208.6534,180002,"left"
"2179",-6.5,264.5,180002,"left"
"2180",153,201,180003,"right"
"2181",168,194,180003,"right"
"2182",284.93085,168.44423,180003,"right"
"2183",361,168.5,180003,"right"
"2184",162,224,180004,"right"
"2185",188,219,180004,"right"
"2186",296.68182,209.47124,180004,"right"
"2187",359.86063,204.54918,180004,"right"
"2188",203,252,180005,"left"
"2189",123.245834,276.8971,180005,"left"
"2190",293,228,180006,"left"
"2191",276.98682,220.52718,180006,"left"
"2192",246.48993,212.12776,180006,"left"
"2193",202.39574,206.3773,180006,"left"
"2194",73.45103,247.12521,180006,"left"
"2195",53,259,180006,"left"
"2196",176,197,180007,"right"
"2197",290.28488,193.5279,180007,"right"
"2198",78,186,180008,"right"
"2199",115.24303,175.13026,180008,"right"
"2200",239.7451,157.73314,180008,"right"
"2201",331.88895,161.25186,180008,"right"
"2202",345,163,180008,"right"
"2203",277,226,180009,"left"
"2204",227.18166,203.94312,180009,"left"
"2205",170.28632,192.87675,180009,"left"
"2206",71.497635,216.50117,180009,"left"
"2207",34,235,180009,"left"
"2208",268,187,180010,"left"
"2209",199.03506,189.92607,180010,"left"
"2210",45.460793,220.51308,180010,"left"
"2211",17,230,180010,"left"
