"","x","y","no","mark"
"1600",252.75592,199,120014,"error"
"1601",257.24274,199,120014,"error"
"1602",261.85004,194.68326,120014,"error"
"1603",264.4158,187.75258,120014,"error"
"1604",265,186.3034,120014,"error"
"1605",265,185.5,120014,"error"
"1606",265,185,120014,"error"
"1607",265,194.10245,120014,"error"
"1608",265,199.985,120014,"error"
"1609",316,181,120015,"left"
"1610",297,176,120015,"left"
"1611",282.86368,175,120015,"left"
"1612",268.35703,175,120015,"left"
"1613",247.21574,176.82632,120015,"left"
"1614",211.53671,183.36972,120015,"left"
"1615",162.68243,197.87482,120015,"left"
"1616",130.48615,205.6101,120015,"left"
"1617",113.940926,208.0059,120015,"left"
"1618",97.67198,210.592,120015,"left"
"1619",86.656006,211,120015,"left"
"1620",74.90706,213.68216,120015,"left"
"1621",63.63442,216.3414,120015,"left"
"1622",55.001278,221.1423,120015,"left"
"1623",46.840267,225.69585,120015,"left"
"1624",40.67339,232.87769,120015,"left"
"1625",40,234,120015,"left"
"1626",260,202,120016,"left"
"1627",232.0562,207.08069,120016,"left"
"1628",175.47911,220.4189,120016,"left"
"1629",85.992516,235.42184,120016,"left"
"1630",65.43443,236.3043,120016,"left"
"1631",51.779266,234.75325,120016,"left"
"1632",39.721935,228.22995,120016,"left"
"1633",31.209011,222.9254,120016,"left"
"1634",24.013433,215.81075,120016,"left"
"1635",18.5,212,120016,"left"
"1636",19.140015,218.57996,120016,"left"
"1637",19,219,120016,"left"
"1638",261,209,120017,"left"
"1639",206.57759,212.44514,120017,"left"
"1640",119.50147,216.5555,120017,"left"
"1641",71.42979,218,120017,"left"
"1642",48.907455,216.65639,120017,"left"
"1643",34.21185,216.87881,120017,"left"
"1644",27.360212,215.59006,120017,"left"
"1645",25.104969,220.47516,120017,"left"
"1646",28.11018,227.11018,120017,"left"
"1647",30.843075,229.84308,120017,"left"
"1648",34,230,120017,"left"
"1649",35,230,120017,"left"
"1650",36,230,120017,"left"
"1651",37.5,230,120017,"left"
"1652",38,230,120017,"left"
"1653",39,231,120017,"left"
"1654",39.827057,232,120017,"left"
"1655",40,233.5,120017,"left"
"1656",40.89187,236.89188,120017,"left"
"1657",44,240,120017,"left"
"1658",52.427864,242.90465,120017,"left"
"1659",69.91751,241.94434,120017,"left"
"1660",92.568535,238.0809,120017,"left"
"1661",121.95955,232.51012,120017,"left"
"1662",145.22977,225.61569,120017,"left"
"1663",159.70334,218.46518,120017,"left"
"1664",172.63255,212.18373,120017,"left"
"1665",181.0146,207.9927,120017,"left"
"1666",190.39175,204.53609,120017,"left"
"1667",197.48749,205,120017,"left"
"1668",205,209.5,120017,"left"
"1669",209.45819,210.86455,120017,"left"
"1670",212.80676,212.40338,120017,"left"
"1671",199.46825,212,120017,"left"
"1672",198.02687,213.94627,120017,"left"
"1673",198,216.70744,120017,"left"
"1674",198,219.07991,120017,"left"
"1675",247,239,120018,"left"
"1676",200.7605,239,120018,"left"
"1677",127.28,241.34706,120018,"left"
"1678",56.84198,244.69855,120018,"left"
"1679",35.655178,239.04434,120018,"left"
"1680",27.95209,230.10864,120018,"left"
"1681",20.78204,224.83653,120018,"left"
"1682",19.384972,223,120018,"left"
"1683",18.5,223,120018,"left"
"1684",19,231.47343,120018,"left"
"1685",19,237.79001,120018,"left"
"1686",19,244.06534,120018,"left"
"1687",320,209,120019,"left"
"1688",270.4671,199.2321,120019,"left"
"1689",207.37076,188.91011,120019,"left"
"1690",113.306305,180,120019,"left"
"1691",77.928116,183.16078,120019,"left"
"1692",64.055336,186.23616,120019,"left"
"1693",53.082672,190.39314,120019,"left"
"1694",44.72751,192.6545,120019,"left"
"1695",40.576347,195.42365,120019,"left"
"1696",35.046333,197.73842,120019,"left"
"1697",32.5,198,120019,"left"
"1698",29.477911,199.6814,120019,"left"
"1699",29,202.72433,120019,"left"
"1700",28,204.71078,120019,"left"
"1701",28,206.5,120019,"left"
"1702",28,207.5,120019,"left"
"1703",28,210.0176,120019,"left"
"1704",28,216.78944,120019,"left"
"1705",28,229.0746,120019,"left"
"1706",28,234,120019,"left"
"1707",319,174,120020,"left"
"1708",285.462,166.99416,120020,"left"
"1709",261.08353,164.00928,120020,"left"
"1710",221.48279,162.54741,120020,"left"
"1711",131.37941,165.56342,120020,"left"
"1712",104.721565,171.25569,120020,"left"
"1713",85.44135,173.19682,120020,"left"
"1714",70.81839,174.3523,120020,"left"
"1715",60.763268,175.20612,120020,"left"
"1716",54.049732,176,120020,"left"
"1717",50.3517,178.6483,120020,"left"
"1718",46.118008,181.76398,120020,"left"
"1719",44.624363,183.37564,120020,"left"
"1720",41.23614,186.76385,120020,"left"
"1721",41,189.93884,120020,"left"
"1722",39.089375,194.6425,120020,"left"
"1723",43,203.98155,120020,"left"
"1724",43,210,120020,"left"
"1725",233,168,120021,"left"
"1726",157.58098,170.69206,120021,"left"
"1727",93.26404,175.17708,120021,"left"
"1728",64.806145,177.63876,120021,"left"
"1729",50.603523,179.82184,120021,"left"
"1730",41.043278,181.32613,120021,"left"
"1731",37.648438,182,120021,"left"
"1732",33.661705,183,120021,"left"
"1733",30.216345,184.78366,120021,"left"
"1734",28.525808,187.94838,120021,"left"
"1735",28,190.64027,120021,"left"
"1736",27.537241,194.85104,120021,"left"
"1737",25.993109,201.02756,120021,"left"
"1738",18.5,205.5,120021,"left"
"1739",289,159,120022,"left"
"1740",262.5847,172.20766,120022,"left"
"1741",242.39812,179.17197,120022,"left"
"1742",212.62117,185.62517,120022,"left"
"1743",168.21585,188,120022,"left"
"1744",105.31885,192.19724,120022,"left"
"1745",71.23931,196.56007,120022,"left"
"1746",51.06015,202.72493,120022,"left"
"1747",33.27312,206.67761,120022,"left"
"1748",22.548532,209.33635,120022,"left"
"1749",21,210,120022,"left"
"1750",302,220,120023,"left"
"1751",274.83542,222.3882,120023,"left"
"1752",255.70946,224,120023,"left"
"1753",227.61119,221.34596,120023,"left"
"1754",185.36575,221.64229,120023,"left"
"1755",143.52733,223,120023,"left"
"1756",105.708725,225.6225,120023,"left"
"1757",82.60309,227.7598,120023,"left"
"1758",59.311554,226.59369,120023,"left"
"1759",46.363274,218.90884,120023,"left"
"1760",33.40103,211.95601,120023,"left"
"1761",23.541462,209.09024,120023,"left"
"1762",18.5,209,120023,"left"
"1763",18.5,209,120023,"left"
"1764",17,218.14029,120023,"left"
"1765",17,224.0926,120023,"left"
"1766",24.5,242,120023,"left"
"1767",282,201,120024,"left"
"1768",262.53152,201,120024,"left"
"1769",218.56233,205.96214,120024,"left"
"1770",127.06277,219.3787,120024,"left"
"1771",93.37115,221.63498,120024,"left"
"1772",67.42791,226.97974,120024,"left"
"1773",49.989853,232.40305,120024,"left"
"1774",33.800995,234.4199,120024,"left"
"1775",24.5,232.5,120024,"left"
"1776",300,227,120025,"left"
"1777",250.24489,223.16086,120025,"left"
"1778",199.95609,228.5627,120025,"left"
"1779",101.78978,242.52919,120025,"left"
"1780",65.76872,248.64626,120025,"left"
"1781",54.439713,250,120025,"left"
"1782",47.98237,251.00587,120025,"left"
"1783",44.84928,251.57536,120025,"left"
"1784",41.746014,252,120025,"left"
"1785",38.559673,252,120025,"left"
"1786",35,252,120025,"left"
"1787",37,253,120025,"left"
"1788",33.47085,253.76457,120025,"left"
"1789",32,254.5,120025,"left"
"1790",33,256.7946,120025,"left"
"1791",44.328396,260.3284,120025,"left"
"1792",49.434383,268.01016,120025,"left"
"1793",56,284,120025,"left"
"1794",187,113,120026,"error"
"1795",202,113,120026,"error"
"1796",206.96762,113,120026,"error"
"1797",229.7425,107.31438,120026,"error"
"1798",320,207,120027,"left"
"1799",288.96436,207,120027,"left"
"1800",252.23074,209.76254,120027,"left"
"1801",203.95074,210.8838,120027,"left"
"1802",111.18817,218.70938,120027,"left"
"1803",69.98088,221.71497,120027,"left"
"1804",49.48437,223.25156,120027,"left"
"1805",32.807396,218.72296,120027,"left"
"1806",22.888878,215.2963,120027,"left"
"1807",16.59082,216,120027,"left"
"1808",16,216,120027,"left"
"1809",289,206,120028,"left"
"1810",246.94325,205.28166,120028,"left"
"1811",202.0378,204.81703,120028,"left"
"1812",155.39522,206.45016,120028,"left"
"1813",117.93425,203.1682,120028,"left"
"1814",94.44022,200.05502,120028,"left"
"1815",69.4691,195.32646,120028,"left"
"1816",41.64711,190.95589,120028,"left"
"1817",19.925966,191.27946,120028,"left"
"1818",278,194,120029,"left"
"1819",232.0206,194.17586,120029,"left"
"1820",185.45912,195,120029,"left"
"1821",108.53774,197.26184,120029,"left"
"1822",87.13533,198.76692,120029,"left"
"1823",62.567097,198,120029,"left"
"1824",49.008778,196.3343,120029,"left"
"1825",39.412174,195,120029,"left"
"1826",35.669147,193.44609,120029,"left"
"1827",33.5,192,120029,"left"
"1828",35,202,120029,"left"
"1829",299,208,120030,"left"
"1830",269.097,201.51323,120030,"left"
"1831",221.84421,197.28831,120030,"left"
"1832",124.16608,195,120030,"left"
"1833",67.57251,197.85258,120030,"left"
"1834",44.778873,198.54808,120030,"left"
"1835",22.03694,199,120030,"left"
"1836",274,209,120031,"left"
"1837",236.81548,207.40129,120031,"left"
"1838",197.41656,205.70988,120031,"left"
"1839",155.02008,207.89214,120031,"left"
"1840",82.33183,215.109,120031,"left"
"1841",74.81534,218.611,120031,"left"
"1842",56.367443,225.04079,120031,"left"
"1843",37.66917,229.46617,120031,"left"
"1844",326,178,120032,"left"
"1845",281.76102,172.0348,120032,"left"
"1846",248.53888,169.89299,120032,"left"
"1847",196.92014,172.87999,120032,"left"
"1848",123.65541,185.62357,120032,"left"
"1849",109,191,120032,"left"
"1850",88.56104,196.78421,120032,"left"
"1851",68.16226,202.75133,120032,"left"
"1852",55.873955,207.04727,120032,"left"
"1853",44.67288,210.23631,120032,"left"
"1854",27.618132,218.19093,120032,"left"
"1855",291,197,120033,"left"
"1856",261.84595,197,120033,"left"
"1857",232.8167,194,120033,"left"
"1858",191.22763,195.13008,120033,"left"
"1859",119.14098,196.65166,120033,"left"
"1860",75.30761,200.66924,120033,"left"
"1861",62.575687,201.74243,120033,"left"
"1862",49.396698,202,120033,"left"
"1863",41.10345,202,120033,"left"
"1864",29.767584,203,120033,"left"
"1865",22.718594,203,120033,"left"
"1866",17.5,203,120033,"left"
"1867",17.120699,203,120033,"left"
"1868",15,203.46967,120033,"left"
"1869",15,205.04033,120033,"left"
"1870",15,209.01718,120033,"left"
"1871",25.29342,211.29343,120033,"left"
"1872",26,212,120033,"left"
"1873",152,261,120034,"error"
"1874",171.12653,266.12653,120034,"error"
"1875",178.4747,266,120034,"error"
"1876",182.78078,266,120034,"error"
"1877",185.30324,266,120034,"error"
"1878",194.89561,266,120034,"error"
"1879",307,186,130001,"left"
"1880",284.1999,191.36473,130001,"left"
"1881",240.50316,205.86995,130001,"left"
"1882",147.15132,237.64458,130001,"left"
"1883",87.86182,258.69345,130001,"left"
"1884",42,274.5,130001,"left"
"1885",243,247,130002,"left"
"1886",214.66486,257.79434,130002,"left"
"1887",176.88495,275.0165,130002,"left"
"1888",170,278,130002,"left"
"1889",248,239,130003,"left"
"1890",208.55583,250.75204,130003,"left"
"1891",153.1286,271.14352,130003,"left"
"1892",64.5,303.5,130003,"left"
"1893",113,241,130004,"right"
"1894",113,224,130004,"right"
"1895",164.99612,208.64949,130004,"right"
"1896",316.90973,184.81425,130004,"right"
"1897",382.5,176.5,130004,"right"
"1898",315,212,130005,"left"
"1899",263.97864,201.23402,130005,"left"
"1900",230.31784,200,130005,"left"
"1901",199.20554,202.35556,130005,"left"
"1902",143.69193,216.36894,130005,"left"
"1903",271,214,130006,"left"
"1904",236.40599,227.77225,130006,"left"
"1905",158.00049,269.3387,130006,"left"
"1906",248,182,130007,"error"
"1907",224.52876,175.1911,130007,"error"
"1908",215.62773,172.05109,130007,"error"
"1909",212.07558,171.07558,130007,"error"
"1910",211,170,130007,"error"
"1911",235,253,130008,"left"
"1912",193.77979,271.9545,130008,"left"
"1913",113.59557,312.2022,130008,"left"
"1914",257,226,130009,"left"
"1915",206.16731,236.21515,130009,"left"
"1916",177,244,130009,"left"
"1917",270,140,130010,"left"
"1918",230.44543,155.91315,130010,"left"
"1919",197.014,169.8206,130010,"left"
"1920",143,193.5,130010,"left"
"1921",114.48427,215.70406,130010,"left"
"1922",114,216,130010,"left"
"1923",254,255,130011,"left"
"1924",228.98053,255,130011,"left"
"1925",195.14986,255.994,130011,"left"
"1926",139.82693,268.68356,130011,"left"
"1927",89.70178,287.86255,130011,"left"
"1928",67,305.5,130011,"left"
"1929",281,157,130012,"left"
"1930",237.68083,166.05367,130012,"left"
"1931",198.52359,180.79056,130012,"left"
"1932",122.493195,214.37454,130012,"left"
"1933",65.53514,241.11493,130012,"left"
"1934",44.5,258.5,130012,"left"
"1935",158,239,130013,"right"
"1936",193.30516,237.35791,130013,"right"
"1937",224.4824,237.02098,130013,"right"
"1938",292.20538,236.64708,130013,"right"
"1939",310,236,130013,"right"
"1940",143,220,130014,"right"
"1941",164,214,130014,"right"
"1942",210.70981,218.7527,130014,"right"
"1943",334.56168,229.2434,130014,"right"
"1944",59,149,130015,"error"
"1945",48,118.755295,130015,"error"
"1946",203,219,130016,"right"
"1947",278.06284,219.19685,130016,"right"
"1948",282,219,130016,"right"
"1949",49,184,130017,"right"
"1950",99.25061,180,130017,"right"
"1951",183.39186,183.17491,130017,"right"
"1952",293.33575,189.86566,130017,"right"
"1953",371,201,130017,"right"
"1954",301,195,130018,"left"
"1955",286.84528,176.82011,130018,"left"
"1956",258.45428,175.90912,130018,"left"
"1957",218.64192,181.72635,130018,"left"
"1958",147.40086,198.05899,130018,"left"
"1959",84.12303,221.68504,130018,"left"
"1960",31.5,253,130018,"left"
"1961",300,235,130019,"left"
"1962",256.04593,245.93855,130019,"left"
"1963",168.92667,275.76385,130019,"left"
"1964",92.98436,299.21094,130019,"left"
"1965",55,311.5,130019,"left"
"1966",272,189,130020,"left"
"1967",208.4594,202.78467,130020,"left"
"1968",92.58235,235.93669,130020,"left"
"1969",51.224625,251.86266,130020,"left"
"1970",46,254,130020,"left"
"1971",297,190,130021,"left"
"1972",253.9003,199.68565,130021,"left"
"1973",203.52463,214.73056,130021,"left"
"1974",106.915146,253.74582,130021,"left"
"1975",100,257,130021,"left"
"1976",208,202,130022,"right"
"1977",255.83289,200,130022,"right"
"1978",294.92108,200,130022,"right"
"1979",337,200,130022,"right"
"1980",146,191,130023,"right"
"1981",206.75761,189.83008,130023,"right"
"1982",307.30457,190,130023,"right"
"1983",377.5,190,130023,"right"
"1984",279,197,130024,"left"
"1985",227.35751,205.78836,130024,"left"
"1986",145.21744,225.34201,130024,"left"
"1987",74.046364,250.53253,130024,"left"
"1988",48.63252,260.45584,130024,"left"
"1989",47,261,130024,"left"
"1990",265,133,130025,"left"
"1991",222.66714,150.53314,130025,"left"
"1992",132.17633,198.54327,130025,"left"
"1993",73.89691,238.41351,130025,"left"
"1994",59,250,130025,"left"
"1995",266,194,130026,"left"
"1996",208.65738,212.30827,130026,"left"
"1997",96.10082,255.67361,130026,"left"
"1998",45.711502,283.38016,130026,"left"
"1999",159,61,140001,"error"
"2000",178.62457,46.58362,140001,"error"
"2001",190,47,140001,"error"
"2002",304,238,140002,"left"
"2003",262.95496,224.42213,140002,"left"
"2004",223.19768,224,140002,"left"
"2005",165.07481,232.69739,140002,"left"
"2006",105.64239,251.66484,140002,"left"
"2007",70.5,262.5,140002,"left"
"2008",132,239,140003,"right"
"2009",158.45773,234.72183,140003,"right"
"2010",206.79166,223.50735,140003,"right"
"2011",313.70642,204.22345,140003,"right"
"2012",328,202,140003,"right"
"2013",270,215,140004,"left"
"2014",245.67592,217.91377,140004,"left"
"2015",213.58394,224.6211,140004,"left"
"2016",171.73633,234.72527,140004,"left"
"2017",95.49265,260.45447,140004,"left"
"2018",60.5,274,140004,"left"
"2019",122,238,140005,"right"
"2020",142,228,140005,"right"
"2021",184.28856,216.76424,140005,"right"
"2022",284.14133,202.11449,140005,"right"
"2023",329.72253,195.42749,140005,"right"
"2024",333,195,140005,"right"
"2025",307,204,140006,"left"
"2026",281,204,140006,"left"
"2027",244.5199,206.28001,140006,"left"
"2028",207.87863,212.91884,140006,"left"
"2029",117.97377,251.36394,140006,"left"
"2030",303,216,140007,"left"
"2031",269.7822,216,140007,"left"
"2032",243.51472,216,140007,"left"
"2033",203.00024,219.10341,140007,"left"
"2034",93.22812,250.1826,140007,"left"
"2035",68,269,140008,"error"
"2036",84.937584,277.95837,140008,"error"
"2037",98.71114,287.14075,140008,"error"
"2038",182,209,140009,"right"
"2039",209.9712,201.7572,140009,"right"
"2040",252.38857,193.68062,140009,"right"
"2041",314.36288,189.13724,140009,"right"
"2042",330,188,140009,"right"
"2043",308,212,140010,"left"
"2044",259.21762,212,140010,"left"
"2045",222.36035,214.04921,140010,"left"
"2046",130.99828,236.39073,140010,"left"
"2047",111,242,140010,"left"
"2048",299,201,140011,"left"
"2049",261.28375,203.16573,140011,"left"
"2050",226,207,140011,"left"
"2051",174.16086,221.25345,140011,"left"
"2052",88.15395,255.53964,140011,"left"
"2053",300,189,140012,"left"
"2054",267.85654,189,140012,"left"
"2055",234.27483,191.34065,140012,"left"
"2056",191.85985,202.30255,140012,"left"
"2057",114.61711,235.58559,140012,"left"
"2058",67.90806,275.71817,140012,"left"
"2059",66,269,140012,"left"
"2060",299,200,140013,"left"
"2061",262.14175,201.96455,140013,"left"
"2062",234.82579,205.00871,140013,"left"
"2063",202.44894,207.19534,140013,"left"
"2064",148.9137,222.66882,140013,"left"
"2065",35,269.5,140013,"left"
"2066",314,212,140014,"left"
"2067",289,212,140014,"left"
"2068",246.38799,218.47878,140014,"left"
"2069",180.32373,229.7518,140014,"left"
"2070",114.89164,243.1352,140014,"left"
"2071",71.686005,259.81308,140014,"left"
"2072",59.5,264.5,140014,"left"
"2073",131,224,140015,"right"
"2074",163.78566,205.23471,140015,"right"
"2075",191.28564,198.53418,140015,"right"
"2076",241.50252,190.41345,140015,"right"
"2077",314.0022,189.9568,140015,"right"
"2078",322,191,140015,"right"
"2079",159,252,140016,"right"
"2080",172,232,140016,"right"
"2081",208.04279,220.2279,140016,"right"
"2082",256.44736,214.79721,140016,"right"
"2083",314.35757,212.89107,140016,"right"
"2084",340,210,140016,"right"
"2085",104,166,140017,"error"
"2086",133.87698,147.22461,140017,"error"
"2087",135,147,140017,"error"
"2088",159,260,140018,"right"
"2089",193.2002,237.91992,140018,"right"
"2090",234.11517,228.86061,140018,"right"
"2091",322.72333,219.22766,140018,"right"
"2092",325,219,140018,"right"
"2093",278,204,140019,"left"
"2094",219.89265,204,140019,"left"
"2095",182.06467,202,140019,"left"
"2096",120.54122,205.67183,140019,"left"
"2097",51.643345,221.79054,140019,"left"
"2098",51,222,140019,"left"
"2099",272,183,140020,"left"
"2100",238.58852,188.67792,140020,"left"
"2101",168.2305,210.07802,140020,"left"
"2102",127,224,140020,"left"
"2103",294,206,140021,"left"
"2104",255.85661,196.13309,140021,"left"
"2105",220.39857,193.11655,140021,"left"
"2106",181.23804,191.56776,140021,"left"
"2107",116.001335,198.1031,140021,"left"
"2108",41,217.5,140021,"left"
"2109",133,200,140022,"right"
"2110",162.4948,178.09538,140022,"right"
"2111",213.3389,171.1157,140022,"right"
"2112",307.23422,171.74959,140022,"right"
"2113",352.86728,176.48341,140022,"right"
"2114",293,222,140023,"left"
"2115",266.257,222,140023,"left"
"2116",238.45364,224.47856,140023,"left"
"2117",198.92755,226.78046,140023,"left"
"2118",122.5,236,140023,"left"
"2119",36.5,267.5,140023,"left"
"2120",306,194,140024,"left"
"2121",289,194,140024,"left"
"2122",251.69336,190.64232,140024,"left"
"2123",212.29341,190,140024,"left"
"2124",177.55055,188,140024,"left"
"2125",111,189.5,140024,"left"
"2126",34.5,208.5,140024,"left"
"2127",284,108,140025,"error"
"2128",301.9075,108,140025,"error"
"2129",306.80533,108,140025,"error"
"2130",314.0463,108,140025,"error"
"2131",315,108,140025,"error"
"2132",86,111,140026,"error"
"2133",89.01098,89.59122,140026,"error"
"2134",103.00958,79.59329,140026,"error"
"2135",299,124,140027,"error"
"2136",317.01138,124,140027,"error"
"2137",325.53696,136.02463,140027,"error"
"2138",333,142,140027,"error"
"2139",97,289,140028,"error"
"2140",115,281,140028,"error"
"2141",126.25687,280.30478,140028,"error"
"2142",129,280,140028,"error"
"2143",292,199,140029,"left"
"2144",237.72272,200.47095,140029,"left"
"2145",200.77687,205.28998,140029,"left"
"2146",165.94386,211.51404,140029,"left"
"2147",115.96442,226.63007,140029,"left"
"2148",78.74976,241.80011,140029,"left"
"2149",61.59119,252.00629,140029,"left"
"2150",292,205,140030,"left"
"2151",272,201,140030,"left"
"2152",251.90044,200.20717,140030,"left"
"2153",218.38458,200.91576,140030,"left"
"2154",182.92595,204.77777,140030,"left"
"2155",141.11768,209.55798,140030,"left"
"2156",89.041985,227.91957,140030,"left"
"2157",75.657394,238.53441,140030,"left"
"2158",69.983665,248.70477,140030,"left"
"2159",67.70779,258.7533,140030,"left"
"2160",314,227,140031,"left"
"2161",280.27148,219.1086,140031,"left"
"2162",234.09016,211.37183,140031,"left"
"2163",164.18417,205.7834,140031,"left"
"2164",100.57106,209.97256,140031,"left"
"2165",36.597202,230.10841,140031,"left"
"2166",64,258,140032,"error"
"2167",64,244,140032,"error"
"2168",67.2259,235.77411,140032,"error"
"2169",70.39812,229.80566,140032,"error"
"2170",71.87974,226.24052,140032,"error"
"2171",77.5607,223.21965,140032,"error"
"2172",266,218,140033,"left"
"2173",219.98381,215.37297,140033,"left"
"2174",190.54391,216.8728,140033,"left"
"2175",160.06642,220.6141,140033,"left"
"2176",108.20946,236.95343,140033,"left"
"2177",42,259,140033,"left"
"2178",290,207,140034,"left"
"2179",256.6584,207,140034,"left"
"2180",222.38934,210.85263,140034,"left"
"2181",184.21431,216.42064,140034,"left"
"2182",113.539215,229.29216,140034,"left"
"2183",36.58625,254.81155,140034,"left"
"2184",277,215,140035,"left"
"2185",255,221,140035,"left"
"2186",225.4864,225.61263,140035,"left"
"2187",202.6535,229.8693,140035,"left"
"2188",175.50365,235.26239,140035,"left"
"2189",134.5,248,140035,"left"
"2190",296,169,140036,"left"
"2191",280,169,140036,"left"
"2192",241.87611,171.54985,140036,"left"
"2193",192.53743,179.20364,140036,"left"
"2194",129.87976,193.03207,140036,"left"
"2195",74.5,212,140036,"left"
"2196",45.851906,249.96262,140036,"left"
"2197",93,211,140037,"right"
"2198",83.37077,193.22462,140037,"right"
"2199",89.6319,184.3681,140037,"right"
"2200",130.5527,178.1206,140037,"right"
"2201",288.10913,171.05736,140037,"right"
"2202",339.1506,170.56392,140037,"right"
"2203",347,171,140037,"right"
"2204",149,214,140038,"right"
"2205",213.2894,201,140038,"right"
"2206",298.39026,198.92645,140038,"right"
"2207",356,197.5,140038,"right"
"2208",145,223,140039,"right"
"2209",192.36786,213.42258,140039,"right"
"2210",256.06464,214,140039,"right"
"2211",356.5,214,140039,"right"
"2212",236,223,140040,"left"
"2213",203.83327,223,140040,"left"
"2214",176.12134,222.6318,140040,"left"
"2215",137.82436,230.25192,140040,"left"
"2216",34,279.5,140040,"left"
"2217",245,204,140041,"left"
"2218",209.79991,204,140041,"left"
"2219",177.7245,209.84476,140041,"left"
"2220",76.72808,245.47884,140041,"left"
"2221",57,273.5,140041,"left"
"2222",289,163,140042,"left"
"2223",257.80655,163,140042,"left"
"2224",229,163,140042,"left"
"2225",197.67456,169.06851,140042,"left"
"2226",166.7102,173.82245,140042,"left"
"2227",107.951836,191.97282,140042,"left"
"2228",46.5,221,140042,"left"
"2229",268,182,140043,"left"
"2230",236.83238,187.88109,140043,"left"
"2231",208.36505,195.1411,140043,"left"
"2232",178.93677,204.76015,140043,"left"
"2233",89.08954,247.25673,140043,"left"
"2234",71,256,140043,"left"
"2235",282,197,150001,"left"
"2236",228.96011,197,150001,"left"
"2237",157.26913,209.28848,150001,"left"
"2238",102,218.5,150001,"left"
"2239",248,147,150002,"error"
"2240",211.68843,150.4042,150002,"error"
"2241",285,148,150003,"left"
"2242",221.67725,150.61023,150003,"left"
"2243",184.72241,154.4333,150003,"left"
"2244",167.5,156.5,150003,"left"
"2245",260,139,150004,"left"
"2246",230.29523,139,150004,"left"
"2247",191.5,125.5,150004,"left"
"2248",199,135,150005,"right"
"2249",241.57867,135,150005,"right"
"2250",291.40314,137.88063,150005,"right"
"2251",334.5,146.5,150005,"right"
"2252",144,117,150006,"right"
"2253",174,121,150006,"right"
"2254",253.28752,123.87335,150006,"right"
"2255",356,127,150006,"right"
"2256",315,133,150007,"left"
"2257",292,133,150007,"left"
"2258",245.70732,130.19699,150007,"left"
"2259",202,128.5,150007,"left"
"2260",300,135,150008,"left"
"2261",263.59656,135,150008,"left"
"2262",229.8962,136.3859,150008,"left"
"2263",197.76022,136.91199,150008,"left"
"2264",166.90602,138.4547,150008,"left"
"2265",295,121,150009,"left"
"2266",244.55785,121.67085,150009,"left"
"2267",200.56966,119.77035,150009,"left"
"2268",132.98325,117.356544,150009,"left"
"2269",123,117,150009,"left"
"2270",253,105,150010,"left"
"2271",194.06015,107.495705,150010,"left"
"2272",154.17949,108.79282,150010,"left"
"2273",119,109,150010,"left"
"2274",117,109,150010,"left"
"2275",185,154,150011,"right"
"2276",213,154,150011,"right"
"2277",262.7008,158,150011,"right"
"2278",309.06335,158,150011,"right"
"2279",177,167,150012,"right"
"2280",209.4978,169.21397,150012,"right"
"2281",255.38216,174.03821,150012,"right"
"2282",320.28296,183.48375,150012,"right"
"2283",342,186.5,150012,"right"
"2284",317,160,150013,"left"
"2285",268.4938,147.62344,150013,"left"
"2286",226.15607,142.01115,150013,"left"
"2287",159.06534,147.35216,150013,"left"
"2288",303,172,150014,"left"
"2289",240.49467,170.56746,150014,"left"
"2290",204.16801,166.02016,150014,"left"
"2291",191.5,164.5,150014,"left"
"2292",289,166,150015,"left"
"2293",249,163,150015,"left"
"2294",201.43935,158.80254,150015,"left"
"2295",130.89935,159.21043,150015,"left"
"2296",287,210,160001,"left"
"2297",251.14873,193.03719,160001,"left"
"2298",220.90248,187.9867,160001,"left"
"2299",186.26184,187.24892,160001,"left"
"2300",146.5,192.5,160001,"left"
"2301",67.10419,215.42613,160001,"left"
"2302",43.978977,220.85414,160001,"left"
"2303",31,219,160001,"left"
"2304",310,190,160002,"left"
"2305",261.54282,196.64572,160002,"left"
"2306",225.4931,202.3925,160002,"left"
"2307",145.68239,216.21085,160002,"left"
"2308",99,225,160002,"left"
"2309",102,196,160003,"right"
"2310",124.76498,175.58813,160003,"right"
"2311",133,172.5,160003,"right"
"2312",143,171,160003,"right"
"2313",190.86153,160.98817,160003,"right"
"2314",253.0458,151.44313,160003,"right"
"2315",294.7453,147.41995,160003,"right"
"2316",325,151.5,160003,"right"
"2317",337,151.5,160003,"right"
"2318",102,187,160004,"right"
"2319",133.88622,177.03252,160004,"right"
"2320",163.20241,169.77591,160004,"right"
"2321",180.95856,166.50691,160004,"right"
"2322",196,163,160004,"right"
"2323",226.96767,163.66846,160004,"right"
"2324",262.9149,162.0868,160004,"right"
"2325",318.99545,163.48636,160004,"right"
"2326",328,170,160005,"left"
"2327",307,170,160005,"left"
"2328",276.80255,173.62845,160005,"left"
"2329",239.9965,176.47652,160005,"left"
"2330",191,185.5,160005,"left"
"2331",64.086,203.92186,160005,"left"
"2332",283,183,160006,"left"
"2333",268,179,160006,"left"
"2334",234.72534,178,160006,"left"
"2335",202.2497,180.8864,160006,"left"
"2336",169.33647,185.757,160006,"left"
"2337",106,197,160006,"left"
"2338",79,203,160006,"left"
"2339",311,182,160007,"left"
"2340",280.889,175,160007,"left"
"2341",256.89847,174,160007,"left"
"2342",224,175.5,160007,"left"
"2343",145.53629,184.79051,160007,"left"
