"","x","y","no","mark"
"1554",260.55743,203.31967,120017,"left"
"1555",224.304,200.09314,120017,"left"
"1556",165.08142,199,120017,"left"
"1557",100.90336,203.6774,120017,"left"
"1558",71.75822,209.05688,120017,"left"
"1559",52.40902,210.59918,120017,"left"
"1560",40.784172,211,120017,"left"
"1561",33.999664,208,120017,"left"
"1562",24.936487,206.82275,120017,"left"
"1563",20.533,206,120017,"left"
"1564",16.5,206,120017,"left"
"1565",17,216.5,120017,"left"
"1566",17,220.75427,120017,"left"
"1567",24.530306,227,120017,"left"
"1568",25.5,227,120017,"left"
"1569",282,151,120018,"left"
"1570",242.72272,151,120018,"left"
"1571",194.64804,159.81844,120018,"left"
"1572",128.21712,174.48773,120018,"left"
"1573",92.74283,185.3143,120018,"left"
"1574",71.384056,192.08305,120018,"left"
"1575",50.012016,199.59279,120018,"left"
"1576",30.413555,206.15639,120018,"left"
"1577",258,191,120019,"left"
"1578",222,191,120019,"left"
"1579",177.95615,192.8738,120019,"left"
"1580",110.74596,196.41016,120019,"left"
"1581",83.69579,197.87888,120019,"left"
"1582",64.048134,200.99197,120019,"left"
"1583",54.75554,200.89206,120019,"left"
"1584",46.5,202.5,120019,"left"
"1585",40.07381,205.96309,120019,"left"
"1586",26.5,212,120019,"left"
"1587",257,171,120020,"left"
"1588",208.71126,172.52063,120020,"left"
"1589",154.16057,177.96779,120020,"left"
"1590",98.83142,182.41685,120020,"left"
"1591",77.346466,184.73071,120020,"left"
"1592",65.26873,187.63751,120020,"left"
"1593",60.1251,189.87491,120020,"left"
"1594",57.21581,191,120020,"left"
"1595",57,191.74045,120020,"left"
"1596",57,192,120020,"left"
"1597",57,194.51282,120020,"left"
"1598",57,196.01819,120020,"left"
"1599",66.29065,202.86331,120020,"left"
"1600",68,205,120020,"left"
"1601",295,175,120021,"left"
"1602",233.66069,171.4256,120021,"left"
"1603",189.28517,169.77617,120021,"left"
"1604",142.33492,164.35922,120021,"left"
"1605",124.47842,164,120021,"left"
"1606",113.69064,162.88489,120021,"left"
"1607",105.548805,163,120021,"left"
"1608",107,165.21588,120021,"left"
"1609",113.091965,166,120021,"left"
"1610",121.91875,166,120021,"left"
"1611",134,166,120021,"left"
"1612",57,211,120022,"right"
"1613",63.176712,194.35284,120022,"right"
"1614",80.60592,192,120022,"right"
"1615",112.07539,192.96147,120022,"right"
"1616",145.38504,195.07697,120022,"right"
"1617",176.79202,199.28296,120022,"right"
"1618",203.45944,201.18243,120022,"right"
"1619",223.70578,204.2843,120022,"right"
"1620",237.24396,207.31099,120022,"right"
"1621",250.5,211,120022,"right"
"1622",259.69104,211.78185,120022,"right"
"1623",268.79535,212,120022,"right"
"1624",281.19742,210.45065,120022,"right"
"1625",292.30984,209.61502,120022,"right"
"1626",302.04187,208.13687,120022,"right"
"1627",311.5571,206.48857,120022,"right"
"1628",319.44733,206,120022,"right"
"1629",324.5,206,120022,"right"
"1630",329.81326,206,120022,"right"
"1631",334.75204,206,120022,"right"
"1632",340.4661,206,120022,"right"
"1633",345.84644,206,120022,"right"
"1634",349.8345,204.58275,120022,"right"
"1635",71,226,120023,"error"
"1636",71,206.62366,120023,"error"
"1637",83.86658,198.56671,120023,"error"
"1638",128.1905,194.05997,120023,"error"
"1639",187.86284,191.12865,120023,"error"
"1640",222.36057,191,120023,"error"
"1641",250.28133,192,120023,"error"
"1642",270.1405,194.02554,120023,"error"
"1643",283.54483,194,120023,"error"
"1644",290.33295,194,120023,"error"
"1645",296.00027,195,120023,"error"
"1646",300.44135,197.29424,120023,"error"
"1647",306.96,197,120023,"error"
"1648",313.0752,198.2688,120023,"error"
"1649",316.23306,200.48871,120023,"error"
"1650",322.38486,202.3462,120023,"error"
"1651",324,203.92055,120023,"error"
"1652",326.73877,204,120023,"error"
"1653",329.84476,204,120023,"error"
"1654",335.84216,204,120023,"error"
"1655",335.5,205.5,120023,"error"
"1656",337,205,120023,"error"
"1657",338,205,120023,"error"
"1658",320.30978,205,120023,"error"
"1659",298.08682,206.56981,120023,"error"
"1660",246.03323,213.66205,120023,"error"
"1661",169.17404,221.3997,120023,"error"
"1662",114.14528,226.37903,120023,"error"
"1663",78.58671,228.76485,120023,"error"
"1664",52.342148,226.04277,120023,"error"
"1665",39.70994,221.31554,120023,"error"
"1666",24.017372,214.80695,120023,"error"
"1667",18.01963,214,120023,"error"
"1668",18,214,120023,"error"
"1669",281,202,120024,"left"
"1670",232.3153,202,120024,"left"
"1671",188.06111,205.73602,120024,"left"
"1672",111.846924,214.67213,120024,"left"
"1673",56.28445,220.66888,120024,"left"
"1674",35.33049,219.84822,120024,"left"
"1675",20.5,218.5,120024,"left"
"1676",328,167,120025,"left"
"1677",117,193,120025,"left"
"1678",34,200,120026,"error"
"1679",52.02111,204.5475,120026,"error"
"1680",59.376602,214.3766,120026,"error"
"1681",77.46981,221.69522,120026,"error"
"1682",84,224,120026,"error"
"1683",221,276,120027,"error"
"1684",239,276,120027,"error"
"1685",252.5,283.5,120027,"error"
"1686",213,275,120028,"error"
"1687",233.1945,267,120028,"error"
"1688",245,276,120028,"error"
"1689",277,212,120029,"left"
"1690",248.89893,212,120029,"left"
"1691",210.5006,212,120029,"left"
"1692",135.48709,212.68959,120029,"left"
"1693",93.4179,214.1359,120029,"left"
"1694",61.43293,211.57216,120029,"left"
"1695",32.140938,207.66364,120029,"left"
"1696",280,198,120030,"left"
"1697",251.198,192.4396,120030,"left"
"1698",232.42744,188.61896,120030,"left"
"1699",212.89586,185.20674,120030,"left"
"1700",191,182,120030,"left"
"1701",159.67178,181.17598,120030,"left"
"1702",127.08149,182,120030,"left"
"1703",94.55575,184.2222,120030,"left"
"1704",63.54208,186.63655,120030,"left"
"1705",37.347557,190.68483,120030,"left"
"1706",23.066128,194.54309,120030,"left"
"1707",16.903236,197.54839,120030,"left"
"1708",13.5,201.5,120030,"left"
"1709",286,228,120031,"left"
"1710",255.16663,222.84312,120031,"left"
"1711",217.31549,220.5123,120031,"left"
"1712",177.10944,223.49088,120031,"left"
"1713",144.70859,228.93378,120031,"left"
"1714",120.41606,233.35948,120031,"left"
"1715",93.11893,239.97838,120031,"left"
"1716",79.88214,243.58827,120031,"left"
"1717",68.44712,245.42548,120031,"left"
"1718",63.088943,246.63702,120031,"left"
"1719",58.469402,247,120031,"left"
"1720",54.559227,247,120031,"left"
"1721",51.39205,247,120031,"left"
"1722",48.482357,248.75882,120031,"left"
"1723",45.167824,250,120031,"left"
"1724",43.143185,250,120031,"left"
"1725",40.108364,250,120031,"left"
"1726",41,251.41466,120031,"left"
"1727",41,252.92732,120031,"left"
"1728",39.5,256,120031,"left"
"1729",265,172,120032,"left"
"1730",232.70415,172,120032,"left"
"1731",197.37685,182.94617,120032,"left"
"1732",149.09166,191.93048,120032,"left"
"1733",111.2509,199.4998,120032,"left"
"1734",89.29021,201.40784,120032,"left"
"1735",71.94679,203,120032,"left"
"1736",52.21359,204.96713,120032,"left"
"1737",32.41323,209.0667,120032,"left"
"1738",20,213.5,120032,"left"
"1739",275,211,120033,"left"
"1740",239.4751,210.62292,120033,"left"
"1741",207.93048,207.79305,120033,"left"
"1742",178.05115,205.95482,120033,"left"
"1743",150.15375,203.73625,120033,"left"
"1744",129.82281,201.83252,120033,"left"
"1745",114.287346,203.42816,120033,"left"
"1746",100.39583,204,120033,"left"
"1747",86.9818,204,120033,"left"
"1748",73.96041,201.2401,120033,"left"
"1749",64.413086,199.20187,120033,"left"
"1750",58.773598,198.5912,120033,"left"
"1751",55.198345,197.09917,120033,"left"
"1752",52,197,120033,"left"
"1753",48.715233,197,120033,"left"
"1754",47.475475,197,120033,"left"
"1755",46.016132,197,120033,"left"
"1756",44.5,197,120033,"left"
"1757",45,196,120033,"left"
"1758",57.233482,198.11453,120033,"left"
"1759",66.5,214,120033,"left"
"1760",306,193,120034,"left"
"1761",253.81143,185.43527,120034,"left"
"1762",203.50056,183.07814,120034,"left"
"1763",118.31917,183,120034,"left"
"1764",110.12623,183,120034,"left"
"1765",84,186,120034,"left"
"1766",61.3953,186.97365,120034,"left"
"1767",43,188.5,120034,"left"
"1768",30.730602,197.23091,120034,"left"
"1769",23.106798,202.59547,120034,"left"
"1770",16.578032,205.1055,120034,"left"
"1771",13.373595,207,120034,"left"
"1772",13,208.18474,120034,"left"
"1773",13,209,120034,"left"
"1774",13,210,120034,"left"
"1775",22.450281,210.45029,120034,"left"
"1776",23,211,120034,"left"
"1777",288,206,130001,"left"
"1778",262,201,130001,"left"
"1779",215.7345,196.39548,130001,"left"
"1780",156.42061,199.77031,130001,"left"
"1781",84.579636,211.74007,130001,"left"
"1782",30,235.5,130001,"left"
"1783",270,205,130002,"left"
"1784",237.74762,213.41367,130002,"left"
"1785",164.7295,232.0049,130002,"left"
"1786",86.355225,257.2751,130002,"left"
"1787",55.32859,265.66785,130002,"left"
"1788",51.262493,268.73752,130002,"left"
"1789",261,199,130003,"left"
"1790",217.96086,201.36134,130003,"left"
"1791",150.87457,213.75488,130003,"left"
"1792",61,242,130003,"left"
"1793",263,176,130004,"left"
"1794",228.21756,186.1077,130004,"left"
"1795",168.46954,207.36845,130004,"left"
"1796",85.01304,246.06554,130004,"left"
"1797",80,249,130004,"left"
"1798",283,203,130005,"left"
"1799",251.29236,203,130005,"left"
"1800",209.68994,215.36682,130005,"left"
"1801",151.30907,238.87637,130005,"left"
"1802",91,267.5,130005,"left"
"1803",326,165,130006,"left"
"1804",264.40643,180.19785,130006,"left"
"1805",160.60208,218.91025,130006,"left"
"1806",77.76518,262.56958,130006,"left"
"1807",298,206,140001,"left"
"1808",269.75485,199.75096,140001,"left"
"1809",250.33449,194.70383,140001,"left"
"1810",219.22371,193.87646,140001,"left"
"1811",190.2857,195.67348,140001,"left"
"1812",154.57002,201.886,140001,"left"
"1813",74.63994,226.85133,140001,"left"
"1814",319,203,140002,"left"
"1815",305,203,140002,"left"
"1816",280.08627,200.21725,140002,"left"
"1817",256.20706,199,140002,"left"
"1818",222.88683,201.51132,140002,"left"
"1819",192,204,140002,"left"
"1820",138.31224,220.70633,140002,"left"
"1821",88.73734,244.42082,140002,"left"
"1822",283,182,140003,"left"
"1823",250.44342,187.65694,140003,"left"
"1824",227.31128,187.96109,140003,"left"
"1825",194.13411,191.02716,140003,"left"
"1826",158.32097,197.5152,140003,"left"
"1827",89.93315,216.20137,140003,"left"
"1828",69,224,140003,"left"
"1829",296,165,140004,"left"
"1830",239.46994,170.21083,140004,"left"
"1831",206.86957,175.58102,140004,"left"
"1832",151.88329,193.18335,140004,"left"
"1833",93.633064,221.48837,140004,"left"
"1834",66.85614,245.71509,140004,"left"
"1835",316,168,140005,"left"
"1836",274.6712,170.15633,140005,"left"
"1837",236.91261,177.21748,140005,"left"
"1838",194.55399,185.8489,140005,"left"
"1839",129.96579,207.1109,140005,"left"
"1840",76.95308,233.17569,140005,"left"
"1841",303,208,140006,"left"
"1842",285,208,140006,"left"
"1843",271.64215,208,140006,"left"
"1844",253.99046,208,140006,"left"
"1845",233.30095,213.34259,140006,"left"
"1846",210.485,219.12875,140006,"left"
"1847",140.2415,250.14603,140006,"left"
"1848",122,258,140006,"left"
"1849",295,185,140007,"left"
"1850",258.45728,191.05428,140007,"left"
"1851",225.08665,193.99278,140007,"left"
"1852",185.93253,200.00844,140007,"left"
"1853",156.03545,206.78015,140007,"left"
"1854",98.39611,228.80194,140007,"left"
"1855",63,246.5,140007,"left"
"1856",306,188,140008,"left"
"1857",276.27228,196.14555,140008,"left"
"1858",247.19225,200.86438,140008,"left"
"1859",214.15556,205.69206,140008,"left"
"1860",180.83778,211.07852,140008,"left"
"1861",135.73865,225.42046,140008,"left"
"1862",95.19552,245.64613,140008,"left"
"1863",63.635674,260.99496,140008,"left"
"1864",288,209,140009,"left"
"1865",253.15211,211.44374,140009,"left"
"1866",221.254,213.7746,140009,"left"
"1867",190.51852,216.68013,140009,"left"
"1868",145.63245,226.23447,140009,"left"
"1869",109.5,236,140009,"left"
"1870",126,222,140010,"right"
"1871",131,204,140010,"right"
"1872",170.8259,191.50642,140010,"right"
"1873",273.42526,168.57184,140010,"right"
"1874",334,161,140010,"right"
"1875",154,221,140011,"right"
"1876",160,207,140011,"right"
"1877",184.22552,195.49586,140011,"right"
"1878",235.44847,183.91031,140011,"right"
"1879",326.26877,167.22997,140011,"right"
"1880",334,166,140011,"right"
"1881",143,149,140012,"right"
"1882",163,159,140012,"right"
"1883",203.71227,169.90845,140012,"right"
"1884",235.4789,181.29735,140012,"right"
"1885",276.0044,195.33481,140012,"right"
"1886",278,196,140012,"right"
"1887",295,188,140013,"left"
"1888",280,188,140013,"left"
"1889",257.93216,190.68475,140013,"left"
"1890",227.84175,194.81445,140013,"left"
"1891",200.19647,198.53372,140013,"left"
"1892",172,202,140013,"left"
"1893",147.31131,204.3841,140013,"left"
"1894",143,205,140013,"left"
"1895",282,192,140014,"left"
"1896",261,192,140014,"left"
"1897",232.1984,195.28925,140014,"left"
"1898",203.8958,197.39468,140014,"left"
"1899",170.97116,203.80577,140014,"left"
"1900",170,204,140014,"left"
"1901",311,166,140015,"left"
"1902",279.79297,166,140015,"left"
"1903",256.36295,165.11505,140015,"left"
"1904",223.56664,160.50952,140015,"left"
"1905",195.08582,155.19742,140015,"left"
"1906",182.87556,154.44862,140015,"left"
"1907",166.87054,151.62422,140015,"left"
"1908",142,149,140015,"left"
"1909",278,179,140016,"left"
"1910",264,179,140016,"left"
"1911",229.37558,180.76244,140016,"left"
"1912",196.05678,179.59349,140016,"left"
"1913",162.13362,177.05153,140016,"left"
"1914",129.5,174,140016,"left"
"1915",93.5,163,140016,"left"
"1916",278,203,140017,"left"
"1917",241.93889,203.60611,140017,"left"
"1918",209.04987,205,140017,"left"
"1919",170.16154,204.40175,140017,"left"
"1920",135.3957,206.08022,140017,"left"
"1921",111.58513,208.82387,140017,"left"
"1922",93.12608,211.74013,140017,"left"
"1923",77,216.5,140017,"left"
"1924",265,172,140018,"left"
"1925",231.52432,172,140018,"left"
"1926",201.5067,178.49895,140018,"left"
"1927",166.8214,183.14732,140018,"left"
"1928",127.80346,188.52457,140018,"left"
"1929",102.780685,194.06747,140018,"left"
"1930",84.18534,198.60114,140018,"left"
"1931",79,199,140018,"left"
"1932",121,164,140019,"right"
"1933",196.01581,173.38496,140019,"right"
"1934",288.56946,196.38594,140019,"right"
"1935",311.13217,208.92456,140019,"right"
"1936",322,213,140019,"right"
"1937",160,191,140020,"right"
"1938",194.70557,187.48303,140020,"right"
"1939",233.94629,189.54959,140020,"right"
"1940",272.21844,195.67007,140020,"right"
"1941",323.5,205,140020,"right"
"1942",289,180,140021,"left"
"1943",274.00076,180,140021,"left"
"1944",272.4415,180,140021,"left"
"1945",271.5,180,140021,"left"
"1946",269.35983,180,140021,"left"
"1947",267.81702,180,140021,"left"
"1948",261.42307,187,140021,"left"
"1949",245.48619,187,140021,"left"
"1950",224.5,187,140021,"left"
"1951",191.61356,177.33969,140021,"left"
"1952",161.06839,169.39723,140021,"left"
"1953",132.43411,162.11424,140021,"left"
"1954",104.19595,151.68817,140021,"left"
"1955",96,148,140021,"left"
"1956",256,146,140022,"left"
"1957",228.7221,150.72226,140022,"left"
"1958",201.0994,153,140022,"left"
"1959",170.96648,151.89833,140022,"left"
"1960",140.7335,148.90529,140022,"left"
"1961",135,148,140022,"left"
"1962",321,158,140023,"left"
"1963",283.43127,168.85625,140023,"left"
"1964",248.32942,170.93958,140023,"left"
"1965",212.48984,169.74898,140023,"left"
"1966",175.08693,159.02898,140023,"left"
"1967",133.02077,134.55513,140023,"left"
"1968",118,124,140023,"left"
"1969",295,158,140024,"left"
"1970",265.24622,167.91792,140024,"left"
"1971",236.6945,175.02776,140024,"left"
"1972",207.45981,181.6756,140024,"left"
"1973",175.20163,181.15247,140024,"left"
"1974",172,181,140024,"left"
"1975",259,134,140025,"left"
"1976",245,139,140025,"left"
"1977",220.91681,139.86308,140025,"left"
"1978",194.1355,139.07477,140025,"left"
"1979",165.97543,135.62193,140025,"left"
"1980",140.30276,130.32568,140025,"left"
"1981",121,125.5,140025,"left"
"1982",290,89,150001,"left"
"1983",246.32147,89,150001,"left"
"1984",207.15672,95.69123,150001,"left"
"1985",148.66895,116.09142,150001,"left"
"1986",109.10651,136.18462,150001,"left"
"1987",89.5,146.5,150001,"left"
"1988",277,152,150002,"left"
"1989",222.54381,149.79468,150002,"left"
"1990",166.7657,155.47768,150002,"left"
"1991",113.5,162,150002,"left"
"1992",314,125,150003,"left"
"1993",268.0683,121,150003,"left"
"1994",233.3591,122.22008,150003,"left"
"1995",194.32199,127.56585,150003,"left"
"1996",103.5,152.5,150003,"left"
"1997",299,139,150004,"left"
"1998",259.39008,149.64148,150004,"left"
"1999",224.41522,155.00737,150004,"left"
"2000",189.27151,158.03642,150004,"left"
"2001",156.93756,159.54427,150004,"left"
"2002",134,160.5,150004,"left"
"2003",256,133,150005,"left"
"2004",192.71782,141.81061,150005,"left"
"2005",137.482,154.09155,150005,"left"
"2006",88.65051,160.17409,150005,"left"
"2007",258,137,150006,"left"
"2008",228.34581,131.84274,150006,"left"
"2009",186.23563,130.24942,150006,"left"
"2010",146.8067,131.32773,150006,"left"
"2011",139,152,150007,"right"
"2012",156.5339,152,150007,"right"
"2013",189.97824,153.53679,150007,"right"
"2014",236.71552,155.35718,150007,"right"
"2015",295.55826,157.58656,150007,"right"
"2016",331.17722,156.98637,150007,"right"
"2017",104,162,150008,"right"
"2018",138.01372,166.57535,150008,"right"
"2019",191.8248,170.34337,150008,"right"
"2020",293.11945,170.10234,150008,"right"
"2021",350.93665,162.8662,150008,"right"
"2022",288,137,150009,"left"
"2023",253.09872,132.52467,150009,"left"
"2024",221.35126,128.03513,150009,"left"
"2025",179.5,127,150009,"left"
"2026",290,176,150010,"left"
"2027",251.40631,183.14638,150010,"left"
"2028",220.49854,188.63663,150010,"left"
"2029",157.43205,202.74995,150010,"left"
"2030",121.5,210.5,150010,"left"
"2031",287,115,150011,"left"
"2032",235.8255,107.939064,150011,"left"
"2033",197.92291,103.51383,150011,"left"
"2034",152.90858,102.79065,150011,"left"
"2035",146,103,150011,"left"
"2036",276,166,160001,"left"
"2037",260,166,160001,"left"
"2038",224.06497,166,160001,"left"
"2039",189.29504,171.4676,160001,"left"
"2040",158.47978,177.50404,160001,"left"
"2041",130.5,181,160001,"left"
"2042",101.4383,186.17352,160001,"left"
"2043",69.07509,193.98123,160001,"left"
"2044",49,199,160001,"left"
"2045",293,210,160002,"left"
"2046",245.7559,199.23668,160002,"left"
"2047",213.44244,196.58568,160002,"left"
"2048",164.16391,196.09409,160002,"left"
"2049",150.5,195.5,160002,"left"
"2050",126,197,160002,"left"
"2051",293,213,160003,"left"
"2052",263.25372,205.50203,160003,"left"
"2053",237.82701,207,160003,"left"
"2054",198.40387,210.32452,160003,"left"
"2055",185,214,160003,"left"
"2056",162.7016,217.68425,160003,"left"
"2057",145.40965,221.10733,160003,"left"
"2058",129.21857,223,160003,"left"
"2059",108.8526,224.15338,160003,"left"
"2060",87,219.5,160003,"left"
"2061",87,188,160004,"right"
"2062",108.560646,176.31976,160004,"right"
"2063",144.38988,166.57451,160004,"right"
"2064",238.62326,154.33868,160004,"right"
"2065",313.05447,160.60269,160004,"right"
"2066",347.5,165,160004,"right"
"2067",108,202,160005,"right"
"2068",164.9774,191.10579,160005,"right"
"2069",226.31714,187.45366,160005,"right"
"2070",312,196,160005,"right"
"2071",327,199,160005,"right"
"2072",320,199,160006,"left"
"2073",306,199,160006,"left"
"2074",287.70483,199,160006,"left"
"2075",260.10916,199,160006,"left"
"2076",229.07834,200.29216,160006,"left"
"2077",193.5,201,160006,"left"
"2078",148.91696,204.48015,160006,"left"
"2079",109.54562,199.91887,160006,"left"
"2080",290,190,160007,"left"
"2081",252.17128,190,160007,"left"
"2082",226.50302,194.35258,160007,"left"
"2083",197.46204,197.61533,160007,"left"
"2084",152.5,201.5,160007,"left"
"2085",112.16678,203,160007,"left"
"2086",54,198.5,160007,"left"
"2087",213,102,160008,"error"
"2088",229,102,160008,"error"
"2089",240.68019,108.72017,160008,"error"
"2090",245,112.5,160008,"error"
"2091",144,215,160009,"right"
"2092",168.92233,203.27913,160009,"right"
"2093",210,188.5,160009,"right"
"2094",282.69266,155.49524,160009,"right"
"2095",326.10907,143.72273,160009,"right"
"2096",331,142.5,160009,"right"
"2097",130,180,160010,"right"
"2098",150,175,160010,"right"
"2099",168.42737,173.64957,160010,"right"
"2100",188.97049,171.69458,160010,"right"
"2101",227.5,165.5,160010,"right"
"2102",311.4031,162.6147,160010,"right"
"2103",368.5,160.5,160010,"right"
"2104",302,189,160011,"left"
"2105",274,189,160011,"left"
"2106",238.20564,187,160011,"left"
"2107",205.98065,190.1447,160011,"left"
"2108",172.10727,194.61159,160011,"left"
"2109",153,197,160011,"left"
"2110",117.669846,201,160011,"left"
"2111",94.07272,201,160011,"left"
"2112",85,201,160011,"left"
"2113",297,187,160012,"left"
"2114",254.86136,191.26791,160012,"left"
"2115",223.64867,194.4054,160012,"left"
"2116",196.60426,197.51715,160012,"left"
"2117",165,199.5,160012,"left"
"2118",126.78214,197.46368,160012,"left"
"2119",109,194.5,160012,"left"
"2120",287,192,160013,"left"
"2121",253.021,192,160013,"left"
"2122",229.44035,189.55531,160013,"left"
"2123",200.60806,189,160013,"left"
"2124",157.92345,188,160013,"left"
"2125",126.644875,184.18277,160013,"left"
"2126",99.5,182.5,160013,"left"
"2127",318,156,170001,"left"
"2128",265.17044,169.2074,170001,"left"
"2129",167.24463,200.96251,170001,"left"
"2130",80.070885,237.90695,170001,"left"
"2131",32.5,264.5,170001,"left"
"2132",311,208,170002,"left"
"2133",297,208,170002,"left"
"2134",284.77765,208,170002,"left"
"2135",255.8627,208.70859,170002,"left"
"2136",197.09041,215.967,170002,"left"
"2137",136.23419,224.89359,170002,"left"
"2138",106.78095,230.03651,170002,"left"
"2139",81.6031,235.47621,170002,"left"
"2140",66.058304,240.52965,170002,"left"
"2141",54.5,247,170002,"left"
"2142",131,198,170003,"right"
"2143",194.99937,181.60983,170003,"right"
"2144",322.9185,165.31396,170003,"right"
"2145",359.5,162.5,170003,"right"
"2146",170,184,170004,"right"
"2147",231.4215,186,170004,"right"
"2148",281.30905,185.97057,170004,"right"
"2149",344,180,170004,"right"
"2150",317,213,170005,"left"
"2151",294,213,170005,"left"
"2152",249.5729,214.89063,170005,"left"
"2153",138.54417,232.60701,170005,"left"
"2154",74.58211,253.477,170005,"left"
"2155",62,257,170005,"left"
"2156",171,237,170006,"right"
"2157",203.98422,223.38312,170006,"right"
"2158",281.6804,204.59346,170006,"right"
"2159",371.5,173.5,170006,"right"
"2160",119,155,170007,"right"
"2161",148.29243,155,170007,"right"
"2162",189.89284,152.57909,170007,"right"
"2163",290.56418,157.47823,170007,"right"
"2164",305,158,170007,"right"
"2165",318,205,170008,"left"
"2166",300,205,170008,"left"
"2167",252.13039,211.65218,170008,"left"
"2168",124.782585,233.71324,170008,"left"
"2169",62.413315,250.28358,170008,"left"
"2170",57,252,170008,"left"
"2171",291,198,170009,"left"
"2172",262.02246,194,170009,"left"
"2173",216.10904,197.98788,170009,"left"
"2174",127.04225,215.6742,170009,"left"
"2175",51.000786,237.86932,170009,"left"
"2176",26.5,257,170009,"left"
"2177",260,229,180001,"left"
"2178",243.7123,223.18297,180001,"left"
"2179",201.18228,217.5924,180001,"left"
"2180",111.257454,229.14664,180001,"left"
"2181",60,243,180001,"left"
"2182",298,210,180002,"left"
"2183",244.93082,191.04666,180002,"left"
"2184",128.57692,186.92209,180002,"left"
"2185",35.52828,210.15724,180002,"left"
"2186",30,212,180002,"left"
"2187",105,206,180003,"right"
"2188",155.96974,196.81572,180003,"right"
"2189",286.46353,183.53452,180003,"right"
"2190",347.5,182.5,180003,"right"
"2191",94,185,180004,"right"
"2192",120,180,180004,"right"
"2193",236.50458,168.18378,180004,"right"
"2194",326.59045,169.98138,180004,"right"
"2195",371,172,180004,"right"
"2196",287,191,180005,"left"
"2197",236.2192,177.89589,180005,"left"
"2198",142.5356,182.2735,180005,"left"
"2199",46.958176,217.87506,180005,"left"
"2200",17.5,230.5,180005,"left"
"2201",268,169,180006,"left"
"2202",210.5,177.5,180006,"left"
"2203",138.79791,191.25531,180006,"left"
"2204",80.90778,210.77199,180006,"left"
"2205",52.69625,232.4124,180006,"left"
"2206",119,219,180007,"right"
"2207",288.97055,206.94687,180007,"right"
"2208",379.5,205,180007,"right"
"2209",290,249,180008,"left"
"2210",216.16124,236.63507,180008,"left"
"2211",108.765976,257.31857,180008,"left"
"2212",47.852936,280.58255,180008,"left"
"2213",300,236,180009,"left"
"2214",281,231,180009,"left"
"2215",191.09015,252.6861,180009,"left"
"2216",73.77597,297.47495,180009,"left"
"2217",78,211,180010,"right"
"2218",94,211,180010,"right"
"2219",187.81682,198.35368,180010,"right"
"2220",327.01907,187.43942,180010,"right"
"2221",375.5,184,180010,"right"
"2222",320,215,180011,"left"
"2223",279.12286,195.29608,180011,"left"
"2224",200.75385,183.29306,180011,"left"
"2225",106.39292,193.82266,180011,"left"
"2226",20,226,180011,"left"
"2227",297,262,180012,"left"
"2228",254.56378,258.11276,180012,"left"
"2229",197.39403,250.81578,180012,"left"
"2230",98.43172,256.34244,180012,"left"
"2231",41.066483,267.251,180012,"left"
