"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"285",164,168,-3.1613803444552,172.262154868677,172.353462971185,-11.6237626859418,115,-0.0660547189997398,-0.001590023589536,0.0711036115513869,0.00208403592960709,0.999470227630278,2,9,14
"298",165,222,-9.02454062622273,172.130764246256,180.352048505244,-76.5253851088903,149,-1.07542603467325,-0.066009121726034,1.99030399432167,0.128646210775179,0.954415354152466,2,10,5
"299",105,198,1.0860458260064,105.51895564305,106.009495711181,-3.36870729243359,118,-0.104910625339681,-0.00420105332096108,0.231016659898506,0.00701827920630222,0.995372678033795,2,10,6
"306",155,178,-2.75169671319853,205.591153742596,206.346130644026,-12.1367566642874,108,-0.0805929246224891,-0.00155439627913581,0.102267153357143,0.00186319908073729,0.996341211249884,2,10,13
"307",114,152,8.3176492441064,172.817823154905,173.159176388523,31.0742668424433,149,0.206265046717333,0.00639961070009302,0.244574182305589,0.00979516922283164,0.9980286737282,2,10,14
"317",101,149,2.33298230196986,270.223981171176,270.254263192397,5.68241919939551,109,0.0206627976337121,0.000289660813872098,0.00125791604351456,0.00016324189136953,0.99988794988518,2,11,8
"318",107,248,-7.91975448991316,250.388198603688,253.35740001892,-34.0760592544065,108,-0.222705422183718,-0.00467423503569188,0.321997677395048,0.00735856168898446,0.988280581443408,2,11,9
"320",83,159,7.98757583342941,284.257805521678,286.648931230148,27.9037416781752,119,0.139900703677958,0.00430626472549489,0.285267614597051,0.00981845824999503,0.991658347727971,2,11,11
"355",54,199,-2.53183762245004,294.287274614449,302.556400416783,124.255593759457,288,3.58908625314712,1.21528715957645,5.37420621211668,2.05716033266542,0.972669142708786,2,12,21
"356",75,192,-0.908234117271775,264.616545147509,268.815621188292,-52.2538102843163,286,-0.437566597921697,-0.0422338247490551,0.927377155833787,0.0808034042161236,0.984379345135445,2,12,22
"371",113,209,-2.63184483575938,217.778542180741,218.787508024292,-12.3643245287591,170,-0.0350099480450084,-0.000584400170606894,0.221959777377928,0.00838228744853223,0.995388375448572,2,12,37
"384",68,150,14.9448228352427,275.312549659473,275.641863688004,70.2928046693476,130,0.48138486669249,0.0324331120570409,0.35712684301548,0.0497143185381827,0.998805282970721,2,13,10
"385",107,211,-1.8397030372961,233.620418628167,233.957201724994,-8.98294445013483,105,-0.0472944883849102,-0.00100026632390325,0.0922981779082032,0.00215243254884814,0.998560492712582,2,13,11
"387",85,244,-4.10646690934346,260.661133570707,260.94549087662,-15.6298206428857,106,-0.0933508975045589,-0.00182804127406507,0.0984760192037363,0.00218666149853383,0.998910280821649,2,13,13
"396",111,156,9.19068123321002,225.393544716791,227.032500832619,64.4190915717838,149,0.416865693479599,0.0190256221848239,0.531147080120498,0.0316442176630176,0.992780962594264,2,14,4
"397",116,167,2.4424153106571,211.191855903584,211.898812592936,36.9446174315868,159,0.871856825281768,0.188326637071638,1.78864653603323,0.447697845109869,0.996663706225149,2,14,5
"404",137,132,-6.23174560504013,175.034282356343,175.286012452158,-14.8038930452688,116,0.101594839467017,0.0323821053654606,0.480073617389703,0.0713963353851057,0.998563889426811,2,14,12
"405",165,133,-5.96383553660061,152.166715801165,154.305312371255,-17.7264000547282,148,-0.0357340340871199,0.00173160191474321,0.421370327376394,0.0167749243252202,0.986140486434161,2,14,13
"415",167,162,-6.21922968879116,156.923548264752,156.938431518666,-12.6895869852285,73,-0.084544786606426,-0.00115288911301325,0.0331884146324101,0.000679151461953522,0.999905165014271,2,15,5
"416",136,180,-0.27545835613524,208.002403832263,223.42690791134,39.4381483374239,109,1.21971358028046,0.147625655906859,2.36104836277826,0.292311466916526,0.930963981808325,2,15,6
"417",154,194,-2.95839033395601,193.758225631843,194.203868592529,-8.62035356808484,120,-0.00993635228561088,0.00141255380895327,0.159363724443633,0.00622043003104128,0.997705282783933,2,15,7
"423",125,93,2.57335946317682,178.179684588339,178.179684588339,2.57335946317682,89,0.0144424964558795,8.10557976306168e-05,0,0,1,2,15,13
"427",91,85,7.72599898774974,230.593256622998,234.531353240367,8.75125196151418,138,-0.0799649047974657,-0.00504824737464877,0.312065688396053,0.0112616880596554,0.983208656058311,2,15,17
